OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
52691,PILOT TRAVEL CENTERS #312,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,18,3.449
52691,PILOT TRAVEL CENTER #312,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,18,3.389
52692,PILOT TRAVEL CENTER #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.699
52692,PILOT TRAVEL CENTERS #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.439
52692,PILOT TRAVEL CENTERS #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.439
52692,PILOT TRAVEL CENTERS #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.439
52692,PILOT TRAVEL CENTER #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.379
52692,PILOT TRAVEL CENTER #249,"I-70/I-55, EXIT 18 & SR-162",Troy                                    ,IL,540,3.579
52697,FLYING J TRAVEL PLAZA #747,"I-15, EXIT 261",Springville                             ,UT,835,3.76566666
60084,SUNSTOP #625,US-84,Ashford,AL,20,3.599
60106,SUNSTOP #619,US-84,Daleville,AL,720,3.399
60114,SUNSTOP #606,US-84/SR-167,Enterprise,AL,20,3.699
60136,HOBO PANTRY #18,US-431,Headland                                ,AL,20,3.599
60145,OCS QUICK STOP,US-43/SR-13,Mount Vernon                            ,AL,715,3.699
60147,HOP-IN FOOD STORES,US-82 & SR-22,Maplesville,AL,720,3.399
60191,PILOT #1180,"I-10, EXIT 94",Tonopah,AZ,930,3.899
60191,PILOT TRAVEL CENTER #1180,"I-10, EXIT 94",Tonopah,AZ,930,3.899
60206,TA EXPRESS #649,"I-25, EXIT 52",Walsenburg,CO,796,4.259
60208,BERKSHIRE PETROLEUM,"I-91, EXIT 9",North Haven,CT,100,3.549
60220,ZELLWOOD TRUCK STOP,US-441,Zellwood,FL,140,3.499
60224,SUNSTOP #419,US-19,Camilla,GA,20,3.499
60226,CIRCLE K #2723903,US-82 & SR-520,Dawson,GA,20,3.499
60229,96 TRAVEL PLAZA,"I-16, EXIT 24",Jeffersonville                          ,GA,85,3.399
60230,CIRCLE K #2745152,US-19,Pelham,GA,20,3.499
60242,KWIK STAR #711,US-18/US-52,Monona,IA,565,3.624
60243,PETRO MART,"I-29, EXIT 112",Onawa,IA,527,3.15733333
60245,STINKER #74,"I-84, EXIT 137",Bliss,ID,785,3.634
60248,METRO,"I-95, EXIT 12",Avenel                                  ,NJ,115,3.299
60250,ELIZABETH TRUCK STOP,"I-95, EXIT 13A & SR-81",Elizabethport,NJ,115,3.399
60255,HUCKS FOOD & FUEL #186,US-51/CR-1450 & US-136,Heyworth,IL,368,3.479
60255,HUCKS FOOD & FUEL #186,US-51/CR-1450 & US-136,Heyworth,IL,368,3.549
60256,BOLLA MARKET,"I-84, EXIT 1",Montague,NJ,115,3.519
60270,CHUCKLES #27,SR-57,Washington                              ,IN,340,3.339
60273,24-7,"I-70, EXIT 53 & SR-25",Colby,KS,525,3.05566666
60280,JUMP START #9,"I-35, EXIT 4",South Haven,KS,570,3.069
60282,CRVS #7,SR-96 & SR-27,Tribune,KS,525,3.399
60294,LITTLE CAPITOL EXXON,"I-10, EXIT 115",Breaux Bridge                           ,LA,600,3.899
60295,EXIT 80 TRAVEL PLAZA,"I-10, EXIT 80",Crowley                                 ,LA,730,3.109
60298,BEAU CHENE TRUCK STOP,"I-49, EXIT 11",Grand Coteau,LA,730,3.399
60313,WHITE MARSH TRUCK STOP,US-40,White Marsh                             ,MD,22,3.369
60316,CIRCLE K #4707001,"I-95, EXIT 264 & SR-158",Sherman,ME,170,3.93233333
60324,FUEL MART OF AMERICA,"I-75, EXIT 59",Detroit                                 ,MI,325,3.499
60326,SUNRISE CONVENIENCE STORE #29,"I-69, EXIT 184                ",Memphis                                 ,MI,325,3.559
60326,SUNRISE CONVENIENCE STORE #29,"I-69, EXIT 184                ",Memphis                                 ,MI,325,3.499
60328,SPEEDWAY #8748,"I-69, EXIT 6",Flint,MI,342,3.339
60329,CHARLIES COUNTRY CORNER,"I-75, EXIT 271",Grayling,MI,287,3.899
60329,CHARLIES COUNTRY CORNER,"I-75, EXIT 271",Grayling,MI,287,3.799
60333,LAKESHORE BP,US-2,Manistique,MI,287,3.499
60341,SNAPPY FOOD MART,ST 60,Tekonsha,MI,431,3.589
60342,True North #254,US-31 & SR-37,Traverse City,MI,456,3.789
60342,True North #254,US-31 & SR-37,Traverse City,MI,456,3.729
60344,DORR TRUCK STOP,"US-131, EXIT 68",Wayland,MI,344,3.499
60347,KWIK TRIP #875,"I-90, EXIT 157, BRIDGE ST ENTRANCE",Albert Lea,MN,515,3.324
60358,PETRO SERVE USA #54,US-10,Glyndon,MN,341,3.449
60372,FLYING W CONVENIENCE STORE,SR-96,Carthage                                ,MO,277,3.199
60373,FLYING J #571,"I-57, EXIT 12 & US-60",Charleston,MO,490,3.559
60374,PILOT TRAVEL CENTERS #385,US-54 & SR-13,Collins                                 ,MO,416,3.49566666
60379,FAST LANE #50,US-54/SR-19,Laddonia,MO,540,3.15733333
60380,AMOCO,US-63/US-136,Lancaster,MO,320,3.249
60382,WINDSTARS #5101,"I-435, EXIT 57",Kansas City,MO,400,3.099
60383,CASEYS #4399,"I-70, EXIT 175",New Florence,MO,392,2.949
60392,Kangaroo Crossing #1107,"I-20, EXIT 68 & SR-43",Pelahatchie,MS,705,3.199
60398,TOWN PUMP FOOD STORE #610,"I-90, EXIT 333",Livingston                              ,MT,786,3.644
60400,CAN AM C STORE,SR-16,Plentywood,MT,807,3.499
60416,MINUTEMAN FOOD MART #20,US-74 & US-76,Whiteville                              ,NC,245,3.46066666
60420,PUMP & PANTRY #35,US-183,Alma,NE,330,3.459
60426,BONS BONS MOBIL,US-3,Merrimack,NH,125,3.699
60434,ENRITE,US-9,Linden,NJ,79,3.34233333
60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.799
60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.499
60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.599
60460,HAHN OIL,US-36,Coshocton                               ,OH,315,3.299
60461,TRUE NORTH #704,"I-75, EXIT 56A",Dayton                                  ,OH,317,3.799
60463,Anna Truck Stop,"I-75, EXIT 99",Anna,OH,411,3.01566666
60465,MOTOMART #4129,ST 309,Marion                                  ,OH,411,3.34233333
60471,FUEL MART #701,"I-480/I-271, EXIT 23 & SR-8",Bedford,OH,305,3.529
60473,BELL STORES #50,ST 3,Wooster,OH,249,3.599
60476,PETES #11,US-75,Dewey,OK,560,3.154
60508,FEGLEY VALERO,SR-309,Tamaqua,PA,90,3.599
60513,CIRCLE K #2723873,US-17,Georgetown,SC,42,2.899
60515,FLASH MARKET #302,SR-9 & SR-151,Pageland,SC,46,3.38566666
60516,ENMARKET #892,"I-95, EXIT 150",Harleyville,SC,195,3.399
60519,CORNER PANTRY #25,US-14,Huron,SD,571,3.079
60538,TEXACO #380031,ST 21W,Bryan,TX,765,3.399
60539,SHELL,US-96 & SR-62/FM-1004,Buna,TX,610,3.10233333
60540,CIRCLE K #2706340,"I-20, EXIT 533",Canton,TX,630,2.77566666
60551,CIRCLE K #2744522,"I-30, EXIT 201  I-30 & SR-8",New Boston,TX,766,2.94233333
60554,CEFCO #2070,"I-27, EXIT 49",Plainview,TX,700,2.83233333
60565,CEFCO #2006,"I-40, EXIT 163",Shamrock,TX,585,3.099
60579,SPEEDWAY #4633,US-220/US-221/US-460,Roanoke,VA,185,3.399
60587,BJS AUTO TRUCK PLAZA,SR-28,Rock Island,WA,970,4.099
60587,BJS AUTO TRUCK PLAZA,SR-28,Rock Island,WA,970,3.999
60589,RIVER COUNTRY PLAZA,"SR-29, EXIT 91",Cadott,WI,295,3.39733333
60590,DARLINGTON MINI MART,SR-23 & SR-81,Darlington,WI,420,3.399
60601,HOLIDAY STATIONSTORE #2746229,US-53/US-2,Superior,WI,545,3.339
60635,EXXON ON THE RUN,US-62/US-412 & SR-126,Gassville                               ,AR,535,3.695
60650,SHELL DBA ONE9 #1244,"I-8, EXIT 115",Gila Bend,AZ,930,3.259
60650,ONE9 #1244,"I-8, EXIT 115",Gila Bend,AZ,930,3.359
60700,PWI #502,"I-70/US-40, EXIT 259",Golden,CO,800,3.199
60707,REATA TRAVEL STOP,"I-76, EXIT 125",Sterling,CO,800,3.399
60708,CRVS STORE #6,US-385,Wray,CO,800,3.449
60762,BP,US-1 & US-341,Baxley,GA,195,3.599
60768,GAS N GO FOOD STORE,"I-75, EXIT 290/US-41",Cartersville,GA,48,2.94233333
60773,NEIGHBORS EXPRESS,US-341/SR-27 & US-129 ALT/SR-340,Hawkinsville,GA,20,3.399
60779,Marathon,US-129,Eatonton                                ,GA,85,3.399
60781,JP PERRY,"I-75, EXIT 138",Perry                                   ,GA,85,3.08233333
60783,CIRCLE K #2723324,US-441/US-23/SR-15 & SR-17A/SR-385,Clarkesville,GA,16,3.439
60787,MARATHON,"I-20, EXIT 11",Lithia Springs,GA,48,2.87233333
60788,SPRINT FOODS #722,US-1/SR-4/SR-17 & SR-24,Louisville                              ,GA,85,4.099
60791,MARATHON #9,"I-475, EXIT 1",Macon,GA,85,3.039
60795,CIRCLE K #2745080,US-319/US-129/SR-90/SR-11,Ocilla,GA,10,3.62566666
60797,EVANS FOOD MART,SR-20,Rome,GA,193,3.699
60804,JET FOOD STORE #4,US-1 & SR-78,Wadley,GA,135,3.41566666
60807,BATAVIA GARDENS AND GAS,"US-34, EXIT 203",Batavia,IA,320,3.379
60817,KWIK STAR #712,US-218 & SR-27,Janesville,IA,565,3.599
60822,CASEYS #3639,US-18/US-52,Postville,IA,420,3.599
60829,BARRY TRAVEL PLAZA,"I-72, EXIT 20",Barry,IL,540,3.599
60833,SPEEDWAY #5400,CR-11 & CR-23,Bloomingdale,IL,290,3.759
60834,SPEEDWAY #7422,SR-43,Burbank,IL,293,3.619
60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.499
60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.399
60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.899
60846,EXPRESS LANE #50,"I-88, EXIT 10",Hillsdale                               ,IL,270,3.699
60846,EXPRESS LANE #50,"I-88, EXIT 10",Hillsdale                               ,IL,270,3.999
60846,EXPRESS LANE #50,"I-88, EXIT 10",Hillsdale                               ,IL,270,3.799
60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.249
60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.349
60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.299
60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.189
60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.249
60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.399
60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.189
60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.349
60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.399
60865,Truckquest,"I-55, EXIT 286",Cicero,IL,290,3.599
60865,Truckquest,"I-55, EXIT 286",Cicero,IL,290,3.649
60871,WENONA BP,"I-39/US-51, EXIT 35 & SR-17",Wenona                                  ,IL,280,3.499
60881,GAS AND STUFF,"I-64, EXIT 118",Georgetown                              ,IN,415,3.799
60882,SPEEDWAY #6666,US-33,Goshen,IN,465,3.81566666
60887,STERNBERG CITGO TRUCK STOP,"I-64, EXIT 57",Jasper                                  ,IN,340,3.759
60890,JACK FLASH,I-57 EXIT 135,Farina,IL,510,3.099
60890,JACK FLASH,I-57 EXIT 135,Farina,IL,510,3.199
60900,7-ELEVEN #40504,"I-80/I=90, MM 56 EB",Rolling Prairie,IN,465,3.999
60902,SPEEDWAY #6674,"I-80/I-90, EXIT 72 & SR-31",South Bend,IN,465,3.69066666
60913,J Mart #1,"HWY 50 E, HWY 83 N",Garden City,KS,525,3.529
60926,CENEX,US-36 & US-83,Oberlin,KS,525,3.159
60958,NORTH WEST TRUCK STOP,US-90 & SR-3211,Franklin,LA,600,3.399
60979,TOBACCO PLUS #5,"I-10, EXIT 4 & US-90",Vinton,LA,690,2.999
60988,GULF OIL LP #5020,"I-90, MM291",Blandford,MA,215,3.914
60989,Blandford Service Plaza Westbound,"I-90, EXIT MM29",Blandford,MA,215,3.919
60993,GULF #5165,"I-90, EXIT 12",Framingham,MA,34,4.06566666
60997,GULF OIL #5035,I-90 MM 66.7,Ludlow,MA,215,3.914
60998,GULF OIL #5030,"I-90, EXIT 7",Ludlow,MA,215,3.909
61004,Applegreen,SR-15,Sturbridge,MA,215,3.999
61006,GULF OIL LP #5155,"I-90, EXIT 11",Westborough                             ,MA,215,3.909
61019,MARDELA GOOSE CREEK FOOD STORE,US-50,Mardela Springs                         ,MD,194,3.979
61021,WESTOVER GOOSE CREEK,US-13 & SR-673,Westover                                ,MD,194,3.259
61028,MARATHON,"US-10, EXIT 137",Bay City,MI,260,3.259
61028,MARATHON,"US-10, EXIT 137",Bay City,MI,260,3.199
61030,HAGGERTY JOY MOBIL,I-275,Canton                                  ,MI,325,3.699
61032,MARATHON,US-10/US-127,Clare,MI,260,3.289
61032,MARATHON,US-10/US-127,Clare,MI,260,3.299
61034,MOTOR CITY TRUCK STOP,"I-75, EXIT 43",Detroit                                 ,MI,325,3.499
61037,HEARTLAND MOBIL,US-23,Fenton,MI,342,3.849
61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.399
61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.289
61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.089
61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.259
61042,CITGO,"US-131, EXIT 44",Kalamazoo,MI,465,3.499
61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.499
61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.319
61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.399
61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.449
61063,PS Food Mart,I-69 EXIT 25,Tekonsha,MI,431,3.589
61063,PS Food Mart,I-69 EXIT 25,Tekonsha,MI,431,3.519
61076,Holiday StationStore #2746408,"I-35, EXIT 129",Forest Lake,MN,448,3.399
61080,CO-OP SERVICE,US-10 & CR-67,New York Mills,MN,250,3.499
61090,Northdale Oil,US-59 & SR-1,Thief River Falls                       ,MN,355,3.239
61093,CIRCLE K #2746501,"I-90, EXIT 45 & SR-60",Worthington,MN,432,3.14233333
61099,LOVES TRAVEL STOP #488,"I-55, EXIT 157 & SR-32",Bloomsdale,MO,540,3.38233333
61102,FAST LANE #54,US-63,Columbia,MO,310,3.20733333
61106,TEMP STOP #102,US-54 & SR-52,Eldon,MO,392,3.199
61110,HB OF RANDOLPH,"I-435, EXIT 55B & SR-210",Kansas City,MO,400,3.149
61111,Caseys #4540,"I-35, EXIT 40 & SR-116",Lathrop,MO,400,3.07566666
61115,BREAK TIME #3071,US-24 & US-63,Moberly,MO,310,3.469
61118,MIDWEST PETROLEUM #21,"I-55, EXIT 129",Perryville,MO,275,2.99066666
61145,TEXACO,US-49 & US-98,Hattiesburg,MS,620,3.199
61146,STUCKEYS EXPRESS #619,"I-59, EXIT 113 & SR-528",Heidelberg                              ,MS,620,3.499
61149,CEFCO #501,US-45,Lauderdale,MS,705,2.899
61168,Blue Sky #717,US-72 & SR-15,Walnut,MS,435,3.099
61171,CHEVRON CURB STORE,US-49 & SR-26,Wiggins,MS,620,3.499
61176,TOWN PUMP FOOD STORE #8947,US-2,Chinook,MT,815,3.629
61182,TOWN PUMP FOOD STORE #3000,US-87,Lewistown,MT,815,3.599
61193,SPEEDWAY #8502,"I-75, EXIT 161 & CR-99",Findlay,OH,411,3.299
61195,MINUTEMAN FOOD MART #06,SR-24,Clinton,NC,245,3.649
61205,SPEEDWAY #6961,"I-40, EXIT 303",Garner,NC,177,2.92066666
61210,SHEETZ #548,US-29,Greensboro,NC,65,2.859
61254,7-ELEVEN #36075,"I-77, EXIT 65 & SR-901",Union Grove,NC,46,2.859
61266,CENEX CONVENIENCE STORE,US-2 & SR-19,Devils Lake,ND,355,3.249
61269,FLYING J #489,"I-29, EXIT 138",Grand Forks,ND,341,3.61566666
61271,MARATHON,"I-94, EXIT 292",Valley City,ND,341,3.499
61291,FLEMING OIL FOOD MART,ST 9,West Chesterfield,NH,12,3.899
61292,ENRITE,"I-95, EXIT 14A",Jersey City,NJ,115,3.349
61301,SUNOCO- WALT WHITMAN PLAZA #7007,"NJTP,MILE POST 30",Cherry Hill,NJ,150,3.899
61304,A Plus MOLLY PITCHER PLAZA #7011,MILE POST 71.7 NJ TURNPIKE SO,Cranbury,NJ,115,3.909
61305,BP,US-130,Cranbury,NJ,150,3.14566666
61308,CARLSTADT VALERO,SR-120,Carlstadt,NJ,115,3.199
61312,BLUE STAR,US-202 & SR-31,Flemington                              ,NJ,115,3.399
61326,SUNOCO JAMES F COOPER PLAZA- #7008,MILEPOST 39 NJ TURNPIKE N,Mount Laurel,NJ,150,3.959
61328,KW RASTALL OIL,US-130,North Brunswick,NJ,115,3.199
61333,46 GAS AND TRUCK STOP,US-46,Palisades Park,NJ,115,3.23566666
61337,SUNOCO- JOHN FENWICK PLAZA #7006,"NJTP, MM 5",Penns Grove,NJ,150,3.909
61339,FUEL ONE,"I-78, EXIT 3 & US-22",Phillipsburg,NJ,79,3.359
61346,SUNOCO- ALEXANDER HAMILTON PLAZA #7016,NEW JERSEY TURNPIKE SOUTH MILEPOST 111.6 ,Secaucus,NJ,115,3.899
61357,KENT KWIK #501,US-70 & US-54,Alamogordo,NM,593,2.98233333
61364,HUNTINGTON BROADWAY CONOCO,US-64 BUS,Farmington,NM,614,3.799
61409,104 STORE,SR-370/SR-104,Red Creek                               ,NY,220,3.799
61410,KWIK FILL #58,ST 15,Rochester                               ,NY,190,3.969
61410,KWIK FILL #58,ST 15,Rochester                               ,NY,190,3.999
61421,7-ELEVEN #40294,"I-80 WB, EXIT 139",Amherst,OH,249,3.53233333
61430,7-ELEVEN #40303,"I-90, EXIT 7",Clyde,OH,550,3.66233333
61431,7-ELEVEN #40304,"I-90, EXIT 7",Clyde,OH,550,3.66233333
61439,7-ELEVEN #40302,"I-75, EXIT 157",Genoa,OH,550,3.66233333
61449,7-ELEVEN #40297,"I-80, EXIT 13A",Mantua,OH,249,3.53233333
61450,7-ELEVEN #40298,I-80,Mantua,OH,249,3.53233333
61453,CITGO,"I-475, EXIT 6",Maumee,OH,550,3.499
61458,7-ELEVEN #40299,OHIO TNPK MM 237 & SR-26,New Springfield,OH,165,3.53233333
61459,7-ELEVEN #40300,"I-76, EXIT 157",New Springfield,OH,165,3.53233333
61461,S&G,"I-280, EXIT 7                 ",Oregon                                  ,OH,550,3.599
61477,CHOCTAW NATION GRANT #633,US-271,Grant,OK,253,2.999
61483,CM SILVER DOLLAR,"I-220, EXIT 7",Shreveport,LA,745,3.299
61492,SPRINGER TRAVEL PLAZA,I-35 EXIT 40,Springer,OK,253,2.91566666
61508,7-ELEVEN #40275,"I-70 & I-76 NB, MM 147",Bedford,PA,14,4.199
61509,7-ELEVEN #40275,"I-70/I-76 SB, MM 147",Bedford,PA,14,4.199
61511,MIDWAY FUEL AND TRUCK WASH,"I-78/US-22, EXIT 16",Bethel,PA,208,3.364
61515,Carlisle Fuel Stop,"I-81, EXIT 52",Carlisle,PA,70,3.359
61540,S&P Oil,US-13,Levittown,PA,160,3.81566666
61559,7-ELEVEN #40273,34 MILE WEST OF EXIT 11/146,Somerset,PA,168,4.20733333
61560,7-ELEVEN #40272,"I-70 & 76, EXIT 10",Somerset,PA,168,4.20733333
61567,7-ELEVEN #35774,"I-76, EXIT 5/48",Verona,PA,165,4.20733333
61569,KWIK FILL #295,US-6 BUS,Warren,PA,240,4.699
61570,7-ELEVEN #40276,"I-76, EXIT 12/161 & SR-655",Waterfall,PA,14,4.199
61571,7-ELEVEN #40280,MILE MARKER 55 NE EXT PENN TPKE,Allentown,PA,90,3.589
61594,SPINX #138 (DISCOUNT AVAILABLE),"I-85, EXIT 44",Greenville,SC,30,3.04233333
61595,CORNER MART 3338,"I-85, EXIT 44",Greenville,SC,30,2.907
61596,HOT SPOT #2009,US-25/US-178 & SR-225,Greenwood,SC,30,2.939
61597,SPINX #121,"I-85, EXIT 56",Greer,SC,30,3.16566666
61598,Shell,SR-41,Hemingway,SC,245,3.199
61599,HOT SPOT #2013,"I-26, EXIT 10",Inman,SC,210,3.149
61605,HOT SPOT #2028,US-76/US-301,Marion,SC,63,2.999
61616,PILOT #4578,"I-77, EXIT 48 & SC-200",Winnsboro,SC,135,3.409
61621,CUBBYS #401,"I-90 , EXIT 332 & SR-37",Mitchell,SD,530,3.149
61625,PRARIE STOP,US-212 & SR-20,Watertown,SD,566,3.279
61633,ECO TRAVEL PLAZA,"I-40, EXIT 320 & SR-298",Crossville,TN,405,3.02566666
61642,PILOT TRAVEL CENTERS #252,"I-35, EXIT 26",Kearney,MO,400,3.699
61646,SHELL,"I-40, EXIT 35 & SR-59",Mason,TN,435,3.549
61651,LEES FOOD MART #123,"I-81, EXIT 23 AT MILE 23",Bulls Gap,TN,405,3.259
61654,MAJOR MARKETS #276,US-51/SR-3,Ripley,TN,435,3.799
61656,PHILLIPS 66,US-51,Union City,TN,460,3.38233333
61660,MARATHON,"I-40, EXIT 108",Wildersville,TN,435,3.099
61684,WOODYS FOOD MART,"I-45 & SR-7, EXIT 164",Centerville,TX,670,2.84566666
61730,STRIPES 7FLEET #42430,"I-20, EXIT 131",Midland,TX,612,3.569
61747,TEX-BEST #504,"I-35, EXIT 141",Von Ormy                                ,TX,740,3.15733333
61751,ALLSUPS CONVENIENCE STORE #2264,SR-214,Seminole,TX,710,3.094
61761,ALLSUPS CONVENIENCE STORE #2304,"I-40, EXIT 36 & US-385",Vega,TX,585,2.999
61763,ALLSUPS CONVENIENCE STORE #2283,"I-20, EXIT 73",Wickett,TX,710,2.899
61787,DUCK THRU FOOD STORE #5,US-258,Franklin                                ,VA,180,3.499
61796,EXXON,US-220,Martinsville                            ,VA,185,3.375
61799,CIRCLE K #2723712,"I-77, EXIT 52 & US-52/SR-42",Bland,VA,185,3.37566666
61804,CARTERS ONE STOP,"I-95 & SR-301, EXIT 31 & SR-40",Stony Creek,VA,180,2.959
61806,LANKFORD TRUCK PLAZA,US-13 & CR-646,Townsend,VA,130,3.399
61819,CHEVRON,"I-5, EXIT 36",Longview,WA,935,4.499
61830,APPLETON TRAVEL PLAZA,SR-96,Appleton,WI,444,3.40566666
61832,BARRON FARMERS UNION,"US-8, EXIT 53",Barron,WI,545,3.639
61835,BRISTOL BP,"I-94, EXIT 345 & US-45",Bristol,WI,444,3.719
61843,KWIK TRIP #332,SR-33,Horicon,WI,444,3.21566666
61849,KWIK TRIP #306,"I-94, EXIT 259 & SR-89",Lake Mills,WI,420,3.43233333
61862,KWIK TRIP #781,SR-21,Redgranite,WI,582,3.35233333
61867,KWIK TRIP #318,SR-27 & SR-16/SR-71,Sparta,WI,515,3.34233333
61877,CASEYS #3715,SR-59,Whitewater,WI,420,3.299
61879,KWIK TRIP #347,SR-13,Wisconsin Rapids,WI,395,3.31233333
61880,KWIK TRIP #310,SR-13/SR-73,Wisconsin Rapids,WI,395,3.26233333
61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.5076218
61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.51093964
61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.50861664
61968,FLYING J TRAVEL PLAZA #701,"I-35, EXIT 33",Ardmore,OK,253,3.659
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.59147696
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.5617793
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.61667741
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.62494257
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.61827417
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.62547711
61983,PETRO-CANADA,HWY 35,Orono                                   ,ON,720,3.59147696
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.34071441
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31041527
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31846981
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31798054
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31114588
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31187682
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.72804545
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.7854
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.82084539
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.72886824
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.75865199
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.82028205
62008,LOVES TRAVEL STOP #366,"I-81, EXIT 90",Jonestown,PA,70,3.85733333
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.42329404
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.3668422
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.45750874
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.43010883
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.42178332
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.39643942
62075,FLYING J TRAVEL PLAZA #657,US-283/US-50/US-56 & US-400,Dodge City,KS,570,3.799
62097,FLASH MARKET #17046,US-65/SR-9,Clinton,AR,695,3.239
62211,STUBS GAS AND OIL,"I-76, EXIT 66",Wiggins                                 ,CO,800,3.559
62238,Circle K #2726278,SR-207,Hastings,FL,75,3.569
62283,Circle K #2745099,US-23 & US-341/SR-27,Hazlehurst,GA,195,3.529
62316,BP,US-20,Delaware,IA,335,3.299
62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.679
62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.599
62370,7-ELEVEN #34712,I-90 Exit 24,Belvidere,IL,290,3.739
62399,Rebel Plus #882,"I-80, EXIT 101",Bristol,IN,465,3.57566666
62462,HAWESWAY TRUCKSTOP,US-60,Owensboro,KY,487,3.599
62467,SUPER QUIK #9,"I-64, EXIT 181",Ashland,KY,255,3.669
62480,CM GALLIANO,US-167,Cut Off,LA,725,3.499
62487,Fred's Food Mart,US-61,Saint Francisville,LA,600,3.799
62500,CASH MAGIC VINTON,"I-10, EXIT 4 & SR-109",Vinton,LA,690,3.284
62547,MARATHON,SR-32W,Gaylord,MI,287,3.799
